created_at,author_id,text,source,geo,lang,name,username,location,verified,description,profile_image_url
2023-02-24 23:14:38+00:00,82186212.0,"@choquei Assim somos os brasileiros... Os gringos fazem coisas para exaltar o Brasil pq somos um povo q 6da engajamento nas RRSS. Um dançarino dança uma música mexicana, colombiana, por ex. 😴... O cara faz uma coreografia com a música brasileira 👏🏻👏🏻👏🏻... Muitas curtidas e comentários",,,pt,Tatiana,TaSanmiguel,,False,📍Opita .                            🖊 Ingeniera -Gestión empresarial Uniandina - MBA Gerencia.                   📷 Instagram: tatiana_sanmiguel,https://pbs.twimg.com/profile_images/896806067950190594/XiZX_EYK_normal.jpg
2023-02-24 23:02:53+00:00,563395702.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Talía🎭 🍏,TaliaNieto,Barcelona ,False,Yo misma...🎀,https://pbs.twimg.com/profile_images/1612222722775420934/gpSbgoDY_normal.jpg
2023-02-24 22:55:00+00:00,1.5707414377544008e+18,"RT @bgarciamarquez: 🎶Que no falti la música quan s'apropa el cap de setmana🎶
🎸La guitarra de Sebastián Villanueva ens porta de viatge a la…",,,ca,PattoMan,pattoman,,False,,https://pbs.twimg.com/profile_images/771458896061952000/ZYFWwBSD_normal.jpg
2023-02-24 22:45:51+00:00,7.313716236688138e+17,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Andreij 🇵🇸,yerbomatofono,Milky way 🌌,False,Pobre pero honrado. Ingeniero agrónomo fuera de contexto. #RiverPlate ⚪🔴⚪,https://pbs.twimg.com/profile_images/1602148542394638336/XQiC04SA_normal.jpg
2023-02-24 22:45:30+00:00,341054029.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,delos,Marialealg02,,False,24. ♍️ 🏳️‍🌈,https://pbs.twimg.com/profile_images/1607157552344711168/VpE8_1_Q_normal.jpg
2023-02-24 22:44:04+00:00,309223740.0,"RT @bgarciamarquez: 🎶Que no falti la música quan s'apropa el cap de setmana🎶
🎸La guitarra de Sebastián Villanueva ens porta de viatge a la…",,,ca,Xetito Grillo,Xeeetee,"Málaga, España",False,"Solía morder cuellos. Ahora, además, los beso. 🌱🌈♏🦒",https://pbs.twimg.com/profile_images/1480281705621643266/WJ2M_xfR_normal.jpg
2023-02-24 22:42:17+00:00,59660333.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Primera Hora,primerahora,Puerto Rico,True,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua.",https://pbs.twimg.com/profile_images/1593216633555804160/emZibj7n_normal.png
2023-02-24 22:41:31+00:00,118916657.0,"Vaya tema más sabroso es ""Tifit hayed"" de Wganda Kenya, una orquesta colombiana del maestro Fruko. Lo interesante es que lo descubrí en un podcast de un productor y músico italiano fanático de la música latina afincado en Londres. https://t.co/QaBJ2ZqSZc",,,es,javier jose,jjakeve,Venezuela,False,,https://pbs.twimg.com/profile_images/1820677749/FacebookHomescreenImage_normal.jpg
2023-02-25 23:03:54+00:00,904803253.0,"RT @BoyacaLEinforma: #Boyacá presente en el Festival de música andina colombiana más grande del país, según la información de El periódico…",,,es,Lorena Quintana,LorenaQuintan16,,False,Periodista en el departamento de Boyacâ,https://pbs.twimg.com/profile_images/1528423714752167937/Ycl76qjP_normal.jpg
2023-02-25 22:47:16+00:00,371979514.0,"⚠ Vocalista de Def Leppard fue hospitalizado en Bogotá a horas de concierto en Perú: ¿qué le pasó?

El músico preocupó a fans con su estado de salud tras llegar a la capital colombiana.
https://t.co/VctRTXTh63",,,es,Entretenimiento La República,LRTendencias,Perú,False,"@LaRepublica_pe te informa sobre los acontecimientos del mundo del espectáculo 📺 🎭, cine 📽 🎬 y las tendencias en redes sociales 🌐.",https://pbs.twimg.com/profile_images/1583865110556188672/l7m4SXU3_normal.jpg
2023-02-25 22:04:29+00:00,133911324.0,"Viendo la nueva serie colombiana “la primera vez” me sentía como si estuviera leyendo viva la música de Andres Caicedo. Y si, la obra de Caicedo es mucho más cruda e incluso me atrevo a decir que mucho más real pero eran los detalles; la musica, el espacio, las drogas+",,,es,evelyn,evelynmachadom,,False,no tengo talento pero echo pa lante,https://pbs.twimg.com/profile_images/1553791347001331712/7CnsP-wL_normal.jpg
2023-02-25 21:26:01+00:00,1.2712466023851377e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,Pks_Paco,PacoPks,,False,"Aquí cuento algo de vez en cuando, pero en mi insta (pks_paco) subo maquillajes💘💘",https://pbs.twimg.com/profile_images/1470119609474953220/XUklxeAQ_normal.jpg
2023-02-25 21:07:27+00:00,2607844503.0,"@jantedair @_OskrRM @Indie5051 Es que bueno. No es lo mismo la cumbia colombiana al reggaeton, en particular, la música de BB. En los créditos de la canción está Tainy como productor, y la verdad, la canción suena como cualquier otra que ha hecho Bad Bunny con unos tintes de Gorillaz. 1/2",,,es,א,yxeneryz,,False,,https://pbs.twimg.com/profile_images/1607452814778802177/Ov2QujHg_normal.jpg
2023-02-25 20:57:13+00:00,27017545.0,"@Anitta  que chegou a virar chacota por copiar coreografias da @Beyonce hoje virou o jogo, é a @shakira que copiou ela em letra e música com a sensação colombiana @karolg",,,pt,Rubens Junior,rubensjrweb,Rio de Janeiro,False,Seguindo...,https://pbs.twimg.com/profile_images/1616804343340044290/IToa7aBl_normal.jpg
2023-02-25 20:52:24+00:00,1.604315445758251e+18,"RT @ecuavisa: La cantante colombiana Shakira continúa rompiendo esquemas en el mundo del espectáculo con cada canción que estrena. 🎶

Te co…",,,es,Marielyg2,Marielyg1976,,False,,https://pbs.twimg.com/profile_images/1604315614587326465/w-TpWhKQ_normal.jpg
2023-02-25 20:46:17+00:00,97513349.0,"La cantante colombiana Shakira continúa rompiendo esquemas en el mundo del espectáculo con cada canción que estrena. 🎶

Te contamos 📲 https://t.co/RXy4m703yH https://t.co/COmEHceDWG",,,es,Ecuavisa,ecuavisa,Ecuador,True,"Al aire desde el 1 de Marzo de 1967, somos la principal estación de televisión de Ecuador. @EcuavisaInforma | @politikcorrecta",https://pbs.twimg.com/profile_images/1529435944193077248/9diC103D_normal.jpg
2023-02-25 20:36:50+00:00,1.0925191355720991e+18,"#Boyacá presente en el Festival de música andina colombiana más grande del país, según la información de El periódico El #Diario. A esta integralidad, se suma el regreso del tradicional homenaje a #Garzón y Collazos en el Cementerio San Bonifacio de...

https://t.co/aqZxyEdZZ2 https://t.co/BHSFybfu5I",,,es,BoyacaLEinforma,BoyacaLEinforma,,False,La más completa información del acontecer boyacense.,https://pbs.twimg.com/profile_images/1615699602992238593/1IXVxI1g_normal.jpg
2023-02-25 20:09:14+00:00,1100179878.0,"@estoescambio Al bambuco lo hemos considerado una expresión autóctona de la música colombiana.
Sin embargo nunca escuché bambucos en las emisoras que ponía mi abuela en el campo, nunca.
Solo los escucho en los festivales de música o escasos programas de radio especializados",,,es,Carlos Mario,kakaoinfo,"Medellín, Colombia",False,Diseñador industrial y gráfico. Orgulloso de mis raíces antioqueñas pero avergonzado de lo que son hoy,https://pbs.twimg.com/profile_images/1585061255974363136/Vw0po6jr_normal.jpg
2023-02-25 19:51:37+00:00,26642723.0,"RT @itaucol: ¡Queda poco tiempo! ⏱️
Vive el recorrido de 15 años de música colombiana, retratado por un grupo de 10 fotógrafos y déjate lle…",,,es,Jorge Arciniegas,JorgeArciniegas,"Bogota, Colombia",False,Periodista especialista en comunicación organizacional. Amante de la paz y el respeto. Opino por mí y por nadie más. Fotos: Exposición Mutación Perversa ARTBO.,https://pbs.twimg.com/profile_images/1017103076455481345/bGG5dTs3_normal.jpg
2023-02-25 19:39:05+00:00,298687974.0,"@RelikoNp @delbajoespectro Ella supuestamente dice que la cachapa es colombiana y en Venezuela se hacen la cachapas con HARÍNA PAN, no creo que te pongas a moler maíz como la mujer con el paño rojo en la cabeza y que parezcas familiar de Marko Música",,,es,Mary V. Cedeño C.,soymaryvale1,"Santiago, Chile",False,"Profesional de RRHH en proceso, inmigrante, esposa, hija, hermana, patriota, hija de Dios libre y de buenas costumbres, provida 💙",https://pbs.twimg.com/profile_images/1597440029676097536/etDR57qJ_normal.jpg
2023-02-25 19:28:32+00:00,384269409.0,"L'italia non è un paese razzista ma già in tre declinano l'invito al colombiano in cui si balla pure musica latina perché ""eh ma non è un bel posto, ci sono i neri""...BEH se fa cucina colombiana ed è frequentato da colombiani farà buona cucina colombiana, no? E vanno in error 404",,,it,Not this girl ☯️,heartilly90,,False,Bastarda e degenerata | ✨Sono sapiosessuale nel senso che amo me stessa✨,https://pbs.twimg.com/profile_images/693430717963976704/0NsOFIaJ_normal.jpg
2023-02-25 19:22:15+00:00,115705156.0,"RT @diariodelhuila: #Huila 📣👀🎼

Este año el departamento del Tolima lleva a cabo la versión 37 del Festival Nacional de la Música Colombian…",,,es,Alberto Ivan Cortes Duque,ALIVANCODiablo,"Neiva, Colombia",False,"Gestor Cultural y Turístico, Asesor, Consultor, Catedratico Univ. y Parejo Of. del Reinado Nal. del Bambuco. alivancodiablo@hotmail.com",https://pbs.twimg.com/profile_images/1215509038/FOTO_AICD_normal.jpg
2023-02-25 19:20:05+00:00,150262899.0,"#Huila 📣👀🎼

Este año el departamento del Tolima lleva a cabo la versión 37 del Festival Nacional de la Música Colombiana que recoge a los mayores exponentes del folclor. El Huila tendrá una importante representación.
Leer más https://t.co/pz9efLChHk",,,es,Diario del Huila,diariodelhuila,"Neiva, Huila",False,"55 años ✍️ escribiendo las historias de nuestra región. 📰💙 #Huila #Neiva
Desde 1966",https://pbs.twimg.com/profile_images/1595483491818520594/DCldquSU_normal.jpg
2023-02-25 19:00:38+00:00,237030765.0,@_OskrRM @Indie5051 Que mente tan cerrada debes tener para no aceptar de Damon realmente quizo hacer una collab con el porque le gusta todo tipo de música?. Hasta cuando vino a Mty fue a la col. Independencia a escuchar música cumbia colombiana.,,,es,dan ☕️,jantedair,"Monterrey, México",False,.,https://pbs.twimg.com/profile_images/1627573136001572864/07W1KjjN_normal.jpg
2023-02-25 19:00:20+00:00,117109734.0,"#CulturaCaracol #Música | Romeo Santos, Quevedo y Justin Quiles son algunos nombres de los artistas que estarán presentes en el nuevo proyecto musical de la artista colombiana y que llevará por nombre ‘Mañana será bonito’. 😮 https://t.co/iZyf0KhbUt",,,es,Caracol Televisión,CaracolTV,Colombia,True,"#TúNosVesCaracolTeVe | 
#LaDescarga 8:00 p.m.
#LosMedallistas 9:30 p.m.",https://pbs.twimg.com/profile_images/1563769430886203392/QfcZrWPv_normal.jpg
2023-02-25 18:35:21+00:00,1.4686932867391857e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,Mariana Flores,Mf7887768Flores,,False,Fans de anuel aa,https://pbs.twimg.com/profile_images/1469887047011819527/KJS9wOG9_normal.jpg
2023-02-25 18:13:43+00:00,440439555.0,"Solo se enorgullece de su “madurez”…físicamente hablando.

Tiene casi 50 años y está sola.

Despechada y envidiosa, junto a otra tóxica colombiana, tiene(n) que hablar de la otra nueva pa vender música.

Mientras está Piqué jugando con Ronaldinho en la KingsLeague 😂 https://t.co/fuxURsFwsg",,,es,C®istian Pineda,Cri_Pineda,"Sevilla, España",False,"Jugador de fútbol, lector, y cinéfilo. “En la jungla de twitter vas a estar, hasta un 5 ó un 8 sacar”.🌴🦜 #SOSMarMenor",https://pbs.twimg.com/profile_images/1508139355419906052/GdTqI9qh_normal.jpg
2023-02-25 17:39:15+00:00,1.6192639083590533e+18,@katie7268495 La fama de shakira no cambia la verdad que karol g es la verdadera reina de musica colombiana sin duda,,,es,smart riquelme fan,Partey_ACL,la habitación con tu vieja,False,,https://pbs.twimg.com/profile_images/1629024287356239873/TqKQE48V_normal.jpg
2023-02-25 17:33:30+00:00,1.0286675943944888e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,ale ♡ THE HALF OF IT,alelovestay,she/her 🇪🇸,False,"—— @taylorswift13 @billieeilish ✿ track 2, 11 & 19 on midnights ☽",https://pbs.twimg.com/profile_images/1622426423062405120/lFtAap-r_normal.jpg
2023-02-25 17:30:28+00:00,7.351030600542659e+17,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,noemixedemotions,noeibarruri,,False,,https://pbs.twimg.com/profile_images/1618976859533762561/i-J7QZqx_normal.jpg
2023-02-25 17:18:07+00:00,1.2676068385955308e+18,RT @lafaraon4: @TWIGSKUNT @KarolGReports @karolg autenticidad = una colombiana no caribeña haciendo dembow y música hawaiana,,,es,Magdalena,Saaacramento,Con Rosalía,False,Yo no estoy para soportar a personas… que las personas soporten mi brujería,https://pbs.twimg.com/profile_images/1618729758283517954/8Cb2Eh8U_normal.jpg
2023-02-25 17:13:25+00:00,500256881.0,"Reportando que me super enganché con #LaPrimeraVez de @mateinfilms .
Segunda vez que maratoneo completica una serie colombiana.
Buena música, buena fotografía, diálogos divertidos, y con temas de ayer pero de hoy.

La primera maratoneada fue #CochinaEnvidia, también de Mr Mateo. https://t.co/uaU3j3UXQs",,,es,Mafe Ramírez -- @mafe_mindy@col.social,mafe_mindy,"Bogotá, COL",False,"Ñoña chévere. Tía de Amelita y Tuti.

Consultora y profesora.
Ingeniera de transporte y Planificadora Urbana. Lo mío es la Seguridad Vial

#WomenSTEM
#UCBearcat",https://pbs.twimg.com/profile_images/1565511054297370626/Q6YA_wm0_normal.jpg
2023-02-25 16:54:11+00:00,357261991.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Daphne,DaphneDuriettz,,False,@duriettzapparel,https://pbs.twimg.com/profile_images/1562126602523160578/CsU4JHtt_normal.jpg
2023-02-25 16:24:48+00:00,610232860.0,@TWIGSKUNT @KarolGReports @karolg autenticidad = una colombiana no caribeña haciendo dembow y música hawaiana,,,es,L* F*R*ON* #IStandWithAmberHeard,lafaraon4,,False,,https://pbs.twimg.com/profile_images/1564061110155763717/GKbMtchz_normal.jpg
2023-02-25 16:19:28+00:00,2834721879.0,"@PaoHerreraC Si fuera un cantante vallenato o música popular colombiana: ""malditos drogadictos, eso lo tienen por andar metiendo perico, no son ejemplo pada nadie"" ahh pero cuándo es un drogo de otro país: ""no puede ser, recupérate pronto, eres mí ídolo, ojalá encuentres ayuda profesional""",,,es,James Valdés,JAMES_NY10,Bogotá ,False,"🔥La guerra viene de la mano de la religión 🕋⛪🕌 y la política 🕵🗣, han traído al mundo 🌏 muerte 🔫 y destrucción 💥",https://pbs.twimg.com/profile_images/1580605375371517953/oYyv5p1t_normal.jpg
2023-02-25 16:17:53+00:00,1372951890.0,"El Dueto Nocturnal  cumple 20 años de haber sido #PríncipesDeLaCanción. Este año serán parte del 37° Festival Nacional de la Música Colombiana el próximo 15 de marzo.  #ibaguéciudadmusicaldecolombia

@mincultura @Alcaldiaibague @culturaltol
@fundacionmuscol 
@vladimirardila3 https://t.co/Tq85cPVIkd",,,es,Sandra Castro Morera,SandraCastroM12,,False,Comunicadora Social - Periodista / Gerente en Sandra Castro Comunicaciones / Relaciones Públicas y Prensa.,https://pbs.twimg.com/profile_images/1161703817794244608/hCBBULO8_normal.jpg
2023-02-25 16:09:51+00:00,409574238.0,@RadNalCo Ahora disfrutando de la música colombiana. Excelente 👌,,,es,CARMEN CECILIA GARAVITO,CARMENCECILA2,BOGOTÁ COLOMBIA,False,Contadora Univ Autónoma. Auditora. Especial..  Univ Militar y Univ Los Andes. Santandereana.,https://pbs.twimg.com/profile_images/953800759463895040/AT7bFnHX_normal.jpg
2023-02-25 15:48:06+00:00,1.5998100296699822e+18,@soleisdaylight no exacto!!! fr me gusta la música de rosi pero carolina es COLOMBIANA y rosalia ESPAÑOLA like???,,,es,juan,juantaylorjoy,18|  🇨🇴,False,man do i love pedro (pascal and almodovar),https://pbs.twimg.com/profile_images/1625842491814469632/kswwMRNS_normal.jpg
2023-02-25 15:30:00+00:00,1.28311688879761e+18,"¡Queda poco tiempo! ⏱️
Vive el recorrido de 15 años de música colombiana, retratado por un grupo de 10 fotógrafos y déjate llevar  por el poder del arte🖼️ 
Donde está el arte está #DistritoNaranja https://t.co/C6bMJzWat1",,,es,Banco Itaú Colombia,itaucol,Bogotá D.C.,False,Con el respaldo del banco más grande de Latinoamérica 🌎,https://pbs.twimg.com/profile_images/1551944044187631619/B0HfGGUc_normal.jpg
2023-02-25 15:12:16+00:00,1.422589003988144e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,fans.rosalia.spain (LLYLM),rosalia_spain,,False,Cuenta de fans de La Rosalía INSTA: fans.rosalia.spain ——también cuenta del @fcbarcelona 💙❤️,https://pbs.twimg.com/profile_images/1624776288358596608/-CI__DvF_normal.jpg
2023-02-25 15:05:53+00:00,1301400318.0,RT @radiologocub: @Dani__Rex_ @Stivan1010 Sudamérica??..biza es argentino y Shakira colombiana ..quieres discriminar y no tienes p uta idea…,,,es,Darwin Zuniga,Nofeartohorses,,False,,https://pbs.twimg.com/profile_images/1577117225995177991/GzDZqha2_normal.jpg
2023-02-25 15:00:03+00:00,103961899.0,"La cantante colombiana también revela el significado de su canción 'Provenza' y habla sobre el regreso de RBD a los escenarios.
https://t.co/aK64WOPdTP",,,es,Milenio Monterrey,MilenioMty,"Monterrey, Nuevo León",True,#EstamosListos #M1lenio,https://pbs.twimg.com/profile_images/1503509290472157185/yhHgDmdG_normal.jpg
2023-02-25 14:46:39+00:00,110821941.0,El verdadero poder de la música se siente cuando se interpreta en vivo 😎🎤. Disfruta de estas sesiones para llenar tu fin de semana de los mejores sonidos 🔥 https://t.co/0NgXh9s91g 👈🏽,,,es,RTVC Colombia,RTVCco,"Colombia, Suramérica",True,"Hace muuuchos años Inravisión, hoy RTVC. Recuerda: ¡Erre Te Ve Ce! Somos el Sistema de Medios Públicos de Colombia. 📱https://t.co/XtfoxeaD82",https://pbs.twimg.com/profile_images/1621545249515442183/0CqfW37P_normal.jpg
2023-02-25 14:31:39+00:00,863924546.0,"#RadioLatinaOnline #Musica Karol G estrena su nuevo álbum ‘Mañana Será Bonito’ La cantante colombiana, Karol G, presenta su más esperado álbum ‘Mañana Será Bonito’. El disco es una colección de 17 canciones íntimas, demostrando un lado de la artista.. https://t.co/Nza0y5XOC8 https://t.co/cm4Pfau6XP",,,es,Radio Latina Online,latinamoniquira,"Moniquirá, Colombia",False,"Radio Latina Online Transmite desde Moniquirá Boyacá Colombia. Ofreciendo a nuestros oyentes una programación tropical, latina y popular.",https://pbs.twimg.com/profile_images/1199124734719475712/PR6vt9YS_normal.jpg
2023-02-25 13:38:49+00:00,3261968504.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,marcos morales,marcos_baltodan,,False,,https://pbs.twimg.com/profile_images/615961787620397056/SU9vWCNR_normal.jpg
2023-02-25 13:23:06+00:00,1827777396.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Havva💫,_evitapulled,"Aquí no, allí tampoco",False,Amante de las causas perdidas.🤘🏼 Life is better blonde ♊💪🏻,https://pbs.twimg.com/profile_images/1574511118516719616/0_k1mQ8O_normal.jpg
2023-02-25 12:55:12+00:00,861902160.0,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,nana,hoghside,read carrd byf,False,eu damiano david e tobias forge assistindo ao show do the offspring no woodstock 99,https://pbs.twimg.com/profile_images/1624759938995060736/RSPHcN_v_normal.jpg
2023-02-25 12:45:42+00:00,1.2676068385955308e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,Life,deivid_cn,España,False,"Las casualidades no existen, todo ocurre por una razón  #DesprendePositividad",https://pbs.twimg.com/profile_images/1592639084668780546/ag6t49S6_normal.jpg
2023-02-25 12:28:15+00:00,1219018051.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,motomochi.rd,motomochi_rd,,False,🇩🇴 official account de motomochi💋,https://pbs.twimg.com/profile_images/1617663353207377920/eLfQANTP_normal.jpg
2023-02-25 12:26:28+00:00,1.4221286101152645e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,ؘ,buleriaz,barcelona,False,"✧༺ mat, aquarius, all pronouns • ROSALÍA • arca, sevdaliza, raye, sega, billie, ari, lana, frank, miley, slipmami, toki, omar, sza y A24 enthusiast ༻✧",https://pbs.twimg.com/profile_images/1624013890471313408/Nub5J7u9_normal.jpg
2023-02-25 12:09:01+00:00,1.4031599998330634e+18,"cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue siendo el memorable ícone global, productora del año y construyendo un legacy pues tiene una base de identidad y admiración. https://t.co/1AOzYMq3wC",,,es,Amante del Fernet,laraamartiineez,Mallorccaa,False,dejadme en paz estoy durmiendo,https://pbs.twimg.com/profile_images/1624137089171263494/urCMjNjT_normal.jpg
2023-02-25 11:30:05+00:00,1.3203866835154248e+18,"@DulceMRamosR @shakira @karolg &lt; himno para todos los ex, sino que también nos da una imagen de dos mujeres que no se dejan intimidar por los hombres, esta colaboración también promueve la igualdad de género en la industria de la música colombiana",,,es,Fer com F de Frusciante,_ferchevette,,False,"História pela UEPG. Um pouco louco, leitor às vezes, amante de rock argentino, do Pica-Pau Biruta, do John Frusciante e do São Paulo Futebol Clube.",https://pbs.twimg.com/profile_images/1628562177698177024/B8vXm6WW_normal.jpg
2023-02-25 11:27:58+00:00,1.3203866835154248e+18,"@DulceMRamosR @shakira @karolg creo que la colaboración entre Shakira y Karol G en el tema es histórica y significativa para la música colombiana, el hecho de que las dos cantantes más importantes de Colombia se unan para crear una nueva canción es algo que no habíamos visto antes, la a canción no sólo es un &lt;",,,es,Carmen Omana Gil,CarmenOmanaGil1,,False,,https://pbs.twimg.com/profile_images/1596849760895369216/nNwgWqm3_normal.jpg
2023-02-25 11:21:51+00:00,1.6285619404474327e+18,"1 - Ganas de Verte: a música mais linda que eu já ouvi na vida (junto de wet sand do RHCP

2 - Cae el sol: a música mais sentimental e triste deles. Sla, essa me pega

3 - Colombiana: eu inocente achava que a música falava sobre uma mulher...",,,pt,⭐ Pretender B2B,crucifixion2020,Buenos Aires,False,,https://pbs.twimg.com/profile_images/1614035899876052993/q_ZxiBuP_normal.jpg
2023-02-25 11:18:23+00:00,9.428425790743429e+17,RT @El_Plural: ¿Qué es la 'triple M' de Shakira? Los dardos de la colombiana junto a Karol G a sus exparejas https://t.co/4aLouP6D7l,,,es,NOE,Jimenezreyesnoe,Los ojos de Neliam,False,"ONE LOVE , ONE HEART ♥️ 🐾 🌍 ♉️",https://pbs.twimg.com/profile_images/1616907239591231489/X7X5iV-n_normal.jpg
2023-02-25 11:12:55+00:00,1.140484350993154e+18,"Eso les pasa por 'emocionarse' con canciones de una colombiana que flashea portoriqueña y una expop que le copia a la de al lado. Esto ya no es musica, es marketing. Sentido comun: si pueden hacer dinero, lo hacen y punto. Pero no le llamen arte o música. https://t.co/vxlk3bPqwC",,,es,El Plural,El_Plural,España,True,"Toda la actualidad política con tan solo un clic

➡Facebook: https://t.co/sikpuZ7rQZ 

➡Instagram: https://t.co/trKOVF8el7

➡https://t.co/UtaVdZKFzO",https://pbs.twimg.com/profile_images/1546399425576292353/u7vcJQ7p_normal.jpg
2023-02-25 11:04:33+00:00,96164380.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Lorena 🖤,Lure_23,,False,,https://pbs.twimg.com/profile_images/1600429544195989504/ONDyC2n9_normal.jpg
2023-02-25 11:02:35+00:00,158313996.0,¿Qué es la 'triple M' de Shakira? Los dardos de la colombiana junto a Karol G a sus exparejas https://t.co/4aLouP6D7l,,,es,Nathalie,NathRecordz,"Benidorm, España",False,🇨🇴 18y/o,https://pbs.twimg.com/profile_images/1613523898712170496/Y_uwYsP0_normal.jpg
2023-02-25 10:57:22+00:00,2819833707.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,filipa 🌈,isaidlegs,she/her | 29,False,,https://pbs.twimg.com/profile_images/1622682901283278853/ntAzHKGu_normal.jpg
2023-02-25 10:31:41+00:00,8.9361739137203e+17,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Buscándome,jesy_94,"tenerife,españa",False,"Mujer mayor d 40 años,Loca, cn una familia d locos,pareja d un hombre cn un  adolescente y una smqsy. Madre primeriza y encima estudiando en la UNED",https://pbs.twimg.com/profile_images/1068197457996201984/cApA3yUJ_normal.jpg
2023-02-25 09:16:51+00:00,176412174.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Melhor Bot de Futebol Do Mundo!,futebol_bot,,False,"@futebol_bot é um bot de futebol com notícias, resultados e estatísticas atualizadas em tempo real. Siga-nos para ficar por dentro de tudo o que acontece no mun",https://pbs.twimg.com/profile_images/1546276215757176832/TFURRkBz_normal.jpg
2023-02-25 09:13:52+00:00,254079968.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Alejo,iAlejandraFdz,,False,let's do it! ✨,https://pbs.twimg.com/profile_images/1452099822387929096/HhUs9fgn_normal.jpg
2023-02-25 08:46:36+00:00,1.5425946491179172e+18,"Mais indiretas a Piqué? Shakira lança música nova em parceria com cantora colombiana

Fique por dentro das notícias! Siga @futebol_bot. Atualizações diárias.

#futebol #selecaobrasileira #copadomundo...

 Link da notícia: https://t.co/uP0Y98y8x9",,,pt,Erick Best Pics,ErickStrikes,Peru,False,"I made you my temple, my mural, my sky",https://pbs.twimg.com/profile_images/1606324838678896640/LydWpV-w_normal.jpg
2023-02-25 08:15:17+00:00,460750837.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Raul Mena,rulis_mena,Mexico City,False,"I'm one of the best databases designer :), I ❤ BI, DW, walk, run, swim, 🍔, spaghetti, mole & drink coffee. 

Todo lo que escribo es a título personal",https://pbs.twimg.com/profile_images/1851228367/yo_normal.JPG
